driver_active_count,driver_completed_count,driver_declined_count,driver_failed_count,driver_avg_rating,driver_total_ratings,driver_points,customer_total_orders,customer_points,order_hour,order_day_of_week,order_type,dropoff_city,payment_method,label
1,131,41,6,4.0,58,201,5,12,10,2,online,nablus,cash,1
2,114,7,15,5.0,57,562,33,36,19,2,online,haifa,cash,1
1,155,33,17,4.1,26,95,13,374,10,3,food,ramallah,cash,0
1,21,36,18,3.6,26,394,56,364,20,0,package,bethlehem,cash,0
2,16,30,1,0.0,0,340,68,212,12,3,online,tel aviv,cash,0
1,89,27,10,3.8,19,245,31,592,9,4,package,nablus,cash,0
1,168,9,3,4.3,61,343,5,68,19,3,package,tel aviv,cash,0
0,53,0,6,3.5,50,845,59,183,22,4,package,ramallah,cash,1
2,81,4,11,4.2,7,168,40,128,14,2,package,bethlehem,cash,0
2,1,34,14,0.0,0,548,60,128,10,1,package,ramallah,cash,0
1,42,30,15,4.2,47,899,64,299,14,4,online,ramallah,cash,0
0,129,24,6,4.3,77,62,1,453,22,5,online,nablus,cash,0
0,71,9,6,2.6,37,53,44,495,11,5,food,jerusalem,cash,0
1,173,37,18,4.5,13,385,46,444,20,0,package,jerusalem,cash,0
1,10,38,12,3.9,7,16,2,375,20,2,package,ramallah,cash,0
1,93,12,14,5.0,23,130,11,593,19,5,food,nablus,cash,1
1,5,23,9,2.4,3,342,63,600,7,3,food,bethlehem,cash,0
1,17,25,4,0.0,0,516,4,137,10,0,food,nablus,cash,0
3,153,29,17,5.0,26,225,40,295,21,2,online,haifa,cash,0
1,47,6,9,2.7,30,393,31,517,9,4,package,ramallah,cash,0
0,39,1,6,3.2,31,709,17,417,14,6,package,nablus,cash,1
3,137,21,8,5.0,75,510,16,297,16,3,online,tel aviv,cash,1
0,139,25,1,3.2,48,808,2,327,11,0,online,nablus,cash,1
1,36,31,3,3.8,41,660,25,240,15,1,online,haifa,cash,0
3,51,0,2,4.1,3,739,4,53,19,4,online,tel aviv,cash,0
3,29,0,9,4.1,34,659,29,343,21,4,food,bethlehem,cash,0
0,174,3,7,4.3,33,723,28,454,12,4,food,haifa,cash,1
1,136,41,0,4.6,10,650,54,532,19,1,food,ramallah,cash,1
3,117,0,11,4.7,28,75,11,37,15,6,package,nablus,cash,0
3,156,27,15,3.6,77,142,12,571,14,0,online,nablus,cash,0
1,108,38,7,4.7,52,751,45,29,11,5,online,haifa,cash,0
1,176,6,16,4.6,50,543,69,221,20,3,package,ramallah,cash,0
0,170,22,0,4.1,50,900,20,470,23,5,package,bethlehem,cash,0
1,110,27,14,5.0,65,199,57,406,12,3,online,tel aviv,cash,1
4,164,38,17,0.0,0,474,37,594,12,4,package,tel aviv,cash,0
1,82,21,15,4.3,19,444,41,507,10,1,online,bethlehem,cash,0
0,136,1,10,5.0,9,297,15,451,18,5,online,tel aviv,cash,1
4,17,8,18,2.8,11,888,50,359,13,4,package,ramallah,cash,0
0,78,33,13,4.2,46,617,23,268,10,6,food,nablus,cash,0
1,163,29,1,4.3,2,792,18,200,22,2,online,ramallah,cash,1
1,3,4,16,0.0,0,505,35,175,17,5,online,tel aviv,cash,0
3,46,10,7,2.8,26,649,2,393,18,1,package,nablus,cash,0
3,34,16,5,2.9,27,142,33,587,13,0,food,ramallah,cash,0
3,178,20,15,4.8,11,312,50,376,16,0,package,nablus,cash,0
1,126,13,11,3.3,32,381,28,260,19,4,package,jerusalem,cash,0
1,137,42,13,4.8,65,274,64,203,20,4,package,ramallah,cash,0
0,40,26,15,4.9,25,849,38,530,20,5,online,haifa,cash,0
0,93,33,15,4.8,65,162,52,574,21,3,food,nablus,cash,0
0,176,21,17,4.1,3,781,39,326,20,4,package,tel aviv,cash,0
0,68,25,14,4.5,1,176,25,580,12,4,online,jerusalem,cash,1
1,151,20,8,4.5,44,682,0,247,22,1,package,tel aviv,cash,0
1,143,22,3,4.0,16,307,43,23,11,2,food,ramallah,cash,0
1,16,8,14,2.6,21,703,29,229,17,1,package,tel aviv,cash,0
1,36,15,11,4.2,17,366,23,471,10,0,food,jerusalem,cash,0
2,170,22,3,4.4,67,372,63,228,19,1,online,ramallah,cash,0
4,66,40,13,3.5,10,80,61,311,17,0,package,haifa,cash,0
3,116,44,1,4.1,53,138,60,190,14,5,package,nablus,cash,0
0,113,16,12,5.0,17,850,60,383,13,1,package,ramallah,cash,0
0,108,1,16,3.5,15,523,56,401,10,1,package,haifa,cash,1
0,154,27,7,5.0,30,75,55,505,14,0,package,bethlehem,cash,0
0,157,37,17,4.0,16,693,53,451,17,5,package,jerusalem,cash,0
1,58,33,17,3.7,4,92,37,155,15,6,food,tel aviv,cash,0
1,93,2,4,4.9,30,109,31,261,19,2,online,tel aviv,cash,1
0,47,38,2,3.8,21,292,33,198,19,3,package,ramallah,cash,0
3,157,23,7,4.5,10,39,20,599,14,3,online,haifa,cash,0
2,4,26,4,5.0,1,619,16,399,10,2,online,nablus,cash,0
2,41,32,3,3.3,9,701,10,54,13,6,food,ramallah,cash,0
0,25,37,17,4.6,18,453,27,471,11,1,food,bethlehem,cash,0
1,144,32,14,3.7,56,658,37,354,18,1,food,jerusalem,cash,0
0,70,20,1,5.0,22,386,66,249,8,2,package,tel aviv,cash,1
1,88,3,5,4.3,64,409,57,406,16,5,food,nablus,cash,1
2,104,43,14,3.8,38,740,18,245,13,2,package,jerusalem,cash,0
1,140,42,4,3.8,9,49,40,102,14,6,food,jerusalem,cash,0
0,79,10,4,3.3,30,370,30,177,10,4,package,jerusalem,cash,1
0,172,24,16,4.2,52,227,53,9,9,6,online,nablus,cash,0
1,97,38,0,3.9,65,497,54,493,22,1,online,nablus,cash,1
2,65,44,3,3.7,60,9,58,116,11,0,food,haifa,cash,0
2,167,42,17,4.8,41,6,67,380,7,6,online,haifa,cash,0
0,164,19,11,4.7,46,430,60,145,15,6,online,jerusalem,cash,0
1,47,29,13,2.8,15,830,14,513,10,4,package,ramallah,cash,0
2,27,8,12,4.1,24,794,56,556,18,3,package,tel aviv,cash,0
1,117,6,6,3.8,67,47,21,143,22,1,package,haifa,cash,1
0,76,25,12,4.2,54,209,27,0,9,2,online,ramallah,cash,0
0,24,43,9,4.0,21,523,29,115,20,6,food,ramallah,cash,0
0,6,16,12,3.7,8,578,49,522,15,3,food,ramallah,cash,0
0,7,17,17,2.7,10,411,29,80,14,0,food,ramallah,cash,0
3,164,10,15,3.8,49,337,28,286,10,5,online,tel aviv,cash,0
1,24,5,17,3.1,4,127,66,197,11,4,food,ramallah,cash,1
2,13,30,10,3.5,16,627,66,258,19,5,package,nablus,cash,0
0,153,3,10,4.7,17,285,69,419,21,4,package,bethlehem,cash,0
4,158,34,3,4.6,1,443,9,504,10,4,package,bethlehem,cash,0
1,51,6,5,4.3,23,182,53,105,10,3,package,tel aviv,cash,1
0,143,32,2,3.7,27,538,6,401,13,3,online,ramallah,cash,0
1,53,41,0,4.6,27,814,21,117,10,6,online,jerusalem,cash,0
0,120,39,16,4.4,74,37,5,317,14,0,package,jerusalem,cash,0
1,91,18,11,3.7,42,431,30,600,12,4,food,ramallah,cash,0
0,55,38,4,3.9,20,795,43,108,15,5,food,ramallah,cash,0
2,142,4,8,5.0,53,108,23,192,12,2,food,bethlehem,cash,0
1,146,38,8,3.5,12,844,26,568,19,1,food,nablus,cash,0
0,13,38,7,2.8,15,754,43,47,19,1,food,haifa,cash,0
0,148,34,14,3.9,35,746,4,575,16,2,online,nablus,cash,0
2,162,12,10,3.7,11,68,26,220,21,3,online,jerusalem,cash,0
0,122,44,4,4.8,28,723,37,11,21,0,food,ramallah,cash,0
2,43,17,3,4.8,33,235,7,421,12,5,package,tel aviv,cash,0
0,80,19,0,3.3,69,102,39,297,14,3,food,nablus,cash,1
2,171,1,5,4.8,31,7,39,449,11,5,online,haifa,cash,0
1,168,4,10,3.3,35,8,36,105,23,3,food,nablus,cash,0
0,119,2,10,4.2,17,95,7,520,9,1,food,bethlehem,cash,0
1,164,12,10,5.0,78,273,23,591,9,0,package,jerusalem,cash,0
1,122,24,12,3.4,54,583,44,239,12,1,food,nablus,cash,0
2,16,40,17,2.8,6,623,2,236,15,0,food,bethlehem,cash,0
2,0,24,13,3.4,4,195,25,307,11,2,food,haifa,cash,0
1,94,6,16,3.8,78,260,4,519,13,3,food,haifa,cash,0
3,143,11,12,3.8,17,460,34,209,16,1,package,tel aviv,cash,0
2,143,40,16,4.2,47,623,34,491,12,6,online,haifa,cash,0
0,154,27,9,3.3,41,481,51,336,20,6,food,bethlehem,cash,1
2,1,2,18,2.6,2,280,17,563,23,1,food,bethlehem,cash,0
2,156,41,12,5.0,66,603,68,593,16,5,food,haifa,cash,0
3,179,41,0,4.2,55,598,6,87,10,3,package,nablus,cash,0
2,55,33,8,3.6,60,105,43,401,7,6,food,jerusalem,cash,0
1,167,21,2,2.8,64,432,2,98,17,0,package,ramallah,cash,0
4,72,44,6,3.4,47,445,66,335,12,1,package,bethlehem,cash,0
2,104,26,18,3.8,29,496,43,318,17,6,package,jerusalem,cash,0
1,120,44,17,4.5,42,34,16,338,20,0,food,bethlehem,cash,0
1,44,24,9,3.5,4,644,52,255,22,3,online,haifa,cash,0
0,143,3,12,4.3,65,860,10,22,20,6,online,tel aviv,cash,0
0,85,5,6,4.4,37,658,64,377,19,4,package,bethlehem,cash,1
1,121,3,6,5.0,53,765,54,220,23,3,package,haifa,cash,1
2,130,38,12,5.0,31,238,13,550,15,3,food,nablus,cash,0
1,173,26,2,3.9,6,127,57,308,18,3,food,tel aviv,cash,1
1,172,26,4,4.6,50,455,68,320,20,1,package,ramallah,cash,0
2,95,39,8,5.0,30,729,42,141,22,6,package,haifa,cash,0
1,64,1,7,3.6,59,429,60,288,21,6,package,nablus,cash,1
1,90,5,9,4.4,44,324,60,212,20,3,food,ramallah,cash,0
1,8,41,1,3.8,4,756,4,418,8,6,food,bethlehem,cash,0
0,74,16,10,3.7,42,251,43,184,11,1,online,bethlehem,cash,0
3,174,42,0,3.8,4,266,59,29,8,5,package,ramallah,cash,0
2,78,37,11,5.0,9,612,64,581,14,6,food,jerusalem,cash,0
1,26,43,10,4.2,28,806,35,411,9,4,package,jerusalem,cash,0
1,108,5,16,3.4,52,287,59,597,22,3,online,haifa,cash,0
1,95,45,4,4.3,43,614,47,17,7,5,online,tel aviv,cash,0
0,59,44,7,3.6,23,432,36,17,12,5,package,nablus,cash,0
0,39,4,8,3.6,4,221,11,544,20,1,online,tel aviv,cash,0
1,62,13,17,4.0,11,512,43,171,16,3,package,ramallah,cash,0
0,83,38,8,5.0,2,764,21,231,7,1,package,tel aviv,cash,0
1,137,43,13,4.1,63,92,26,375,18,0,online,tel aviv,cash,0
3,95,12,8,4.4,53,790,40,547,18,4,food,tel aviv,cash,0
2,137,23,5,3.8,62,897,7,591,23,6,food,bethlehem,cash,0
1,92,33,3,4.1,44,776,22,220,19,2,food,bethlehem,cash,0
3,146,5,17,4.2,5,545,8,264,16,4,online,tel aviv,cash,0
1,40,6,11,1.6,15,781,6,104,12,2,package,tel aviv,cash,0
2,23,5,9,3.7,2,656,45,371,13,2,food,ramallah,cash,0
0,48,3,9,4.2,28,451,68,90,14,0,food,haifa,cash,0
2,157,35,9,4.1,40,859,55,243,20,2,food,bethlehem,cash,0
0,142,11,18,5.0,52,628,34,349,10,6,package,haifa,cash,1
4,26,1,13,4.3,24,630,11,17,9,4,package,nablus,cash,0
0,31,25,17,3.6,32,128,19,85,15,1,food,nablus,cash,0
2,166,24,18,4.9,18,277,63,586,19,1,package,nablus,cash,0
2,145,14,4,4.5,45,504,16,135,7,2,online,jerusalem,cash,0
4,37,1,1,2.5,42,572,43,505,13,1,food,nablus,cash,0
0,37,39,11,4.1,21,190,5,339,21,0,food,bethlehem,cash,0
0,4,24,1,0.0,0,177,23,268,23,3,online,tel aviv,cash,1
0,102,44,10,5.0,74,649,64,598,15,3,package,ramallah,cash,0
0,9,6,12,3.7,13,362,55,137,15,1,package,nablus,cash,1
2,97,22,13,4.0,78,210,49,53,23,3,online,bethlehem,cash,0
1,25,12,17,3.3,29,286,61,283,7,0,food,bethlehem,cash,0
0,130,1,6,4.9,32,816,41,251,7,1,food,bethlehem,cash,1
4,117,36,1,3.7,29,315,56,131,10,2,package,jerusalem,cash,0
2,55,40,1,3.9,21,747,50,505,20,3,food,nablus,cash,1
2,160,33,13,4.0,42,389,19,170,19,6,online,bethlehem,cash,0
1,137,0,3,4.4,19,447,65,526,12,5,food,bethlehem,cash,1
0,163,31,16,4.9,51,285,41,564,22,3,online,ramallah,cash,0
0,147,30,10,4.1,29,489,41,352,17,6,online,haifa,cash,0
0,179,39,15,4.8,58,283,11,65,12,4,online,nablus,cash,0
2,113,20,3,4.6,15,434,32,342,12,3,online,ramallah,cash,1
0,91,41,13,3.4,14,626,51,451,9,6,package,haifa,cash,0
1,12,36,6,3.6,16,112,50,196,7,6,food,nablus,cash,0
3,163,9,5,4.2,18,129,67,287,22,5,online,haifa,cash,0
0,97,26,17,3.8,80,670,6,84,12,3,package,nablus,cash,0
0,76,35,0,4.1,42,891,28,449,13,1,package,jerusalem,cash,0
0,124,6,11,4.3,34,250,19,402,19,5,online,ramallah,cash,1
0,179,8,15,4.5,80,340,26,404,19,5,package,haifa,cash,0
2,153,44,4,3.4,44,699,19,513,9,0,online,bethlehem,cash,0
1,166,42,6,5.0,2,689,63,464,18,2,food,jerusalem,cash,0
0,98,11,13,3.8,77,524,34,295,9,1,online,tel aviv,cash,0
2,123,21,2,5.0,72,713,12,516,7,6,package,bethlehem,cash,1
0,146,43,8,4.1,39,210,12,439,9,1,package,haifa,cash,0
1,164,21,18,4.1,56,455,55,358,14,4,online,nablus,cash,0
2,92,20,9,3.7,33,653,39,227,22,0,online,jerusalem,cash,0
0,86,26,18,3.4,18,743,0,596,22,0,online,ramallah,cash,0
1,28,22,6,1.5,29,679,6,112,14,2,package,ramallah,cash,0
0,58,18,8,4.4,9,838,33,549,21,3,online,haifa,cash,1
0,86,25,8,4.0,43,649,62,316,21,4,package,haifa,cash,1
0,158,42,10,5.0,18,549,46,381,21,1,online,haifa,cash,1
1,153,19,15,5.0,64,45,19,543,18,3,online,nablus,cash,0
0,49,26,5,4.3,47,753,38,454,10,6,online,nablus,cash,1
0,151,28,3,4.0,63,828,31,297,15,3,package,jerusalem,cash,1
1,132,45,6,3.7,36,381,51,37,17,0,online,haifa,cash,0
1,4,4,14,0.0,0,674,5,107,19,0,food,bethlehem,cash,0
1,8,31,17,3.9,9,321,12,407,15,4,package,ramallah,cash,0
2,60,42,17,4.8,54,455,51,255,18,4,food,nablus,cash,0
1,172,22,16,3.6,5,136,68,551,14,2,package,ramallah,cash,0
0,27,12,0,3.7,12,48,59,317,18,6,food,tel aviv,cash,1
1,172,14,10,3.4,72,64,34,532,20,3,online,tel aviv,cash,0
2,13,29,7,4.1,13,863,46,574,7,5,online,nablus,cash,0
0,87,11,13,4.9,60,724,8,144,12,6,food,bethlehem,cash,0
4,32,43,4,2.1,10,77,33,170,10,0,package,bethlehem,cash,0
1,125,41,17,5.0,18,885,39,403,10,4,package,jerusalem,cash,0
0,95,44,6,3.3,40,286,36,78,15,3,package,haifa,cash,1
0,54,24,14,3.8,1,211,70,552,17,0,online,bethlehem,cash,1
2,77,6,17,3.8,35,882,63,82,20,4,package,nablus,cash,0
0,169,33,7,4.4,41,99,14,189,9,2,food,jerusalem,cash,0
3,130,30,12,4.6,59,494,5,586,13,0,package,jerusalem,cash,1
2,27,34,7,4.3,24,2,61,431,22,3,online,nablus,cash,0
0,127,9,1,5.0,67,865,66,404,12,0,online,ramallah,cash,1
0,147,14,1,4.0,20,336,51,262,19,6,food,bethlehem,cash,1
1,9,20,7,0.0,0,396,32,582,9,3,package,jerusalem,cash,0
2,33,21,3,4.1,38,461,6,126,14,2,online,jerusalem,cash,0
1,101,34,4,5.0,59,179,15,340,10,1,online,bethlehem,cash,0
1,35,21,5,0.0,0,143,22,115,19,5,online,tel aviv,cash,0
0,93,17,16,4.1,77,237,25,376,23,3,online,nablus,cash,0
0,104,23,14,4.9,41,346,32,386,9,0,food,nablus,cash,0
3,20,19,1,3.0,24,90,19,556,12,5,food,jerusalem,cash,0
1,162,37,15,5.0,1,776,58,102,18,4,online,haifa,cash,0
1,8,22,13,0.0,0,586,38,75,7,1,food,ramallah,cash,0
2,64,34,7,3.8,41,213,30,458,9,3,food,haifa,cash,0
3,103,29,14,4.5,55,286,28,317,21,6,food,bethlehem,cash,0
2,20,40,15,3.5,1,233,28,181,14,6,online,nablus,cash,0
0,127,16,10,0.0,0,309,69,287,21,2,online,nablus,cash,0
0,55,7,17,2.9,22,865,37,166,21,5,online,haifa,cash,0
2,148,45,9,5.0,52,851,15,107,18,6,online,bethlehem,cash,0
2,115,23,9,3.7,44,524,58,155,19,2,online,ramallah,cash,0
1,174,1,6,4.8,77,519,33,389,17,2,package,bethlehem,cash,1
2,111,24,18,5.0,23,735,52,69,7,6,online,ramallah,cash,0
3,159,28,14,3.6,56,610,47,479,22,0,package,bethlehem,cash,0
1,96,14,15,5.0,23,454,8,87,20,1,online,bethlehem,cash,1
0,141,38,13,3.5,4,416,69,171,10,1,food,haifa,cash,0
3,36,13,18,3.7,16,410,3,386,14,0,food,tel aviv,cash,0
0,156,22,4,4.5,56,550,50,330,7,3,online,tel aviv,cash,0
0,62,30,1,4.4,48,543,43,294,23,2,food,tel aviv,cash,1
0,161,33,0,4.0,46,358,39,146,10,4,food,jerusalem,cash,1
0,77,8,11,2.8,3,434,70,542,21,3,package,tel aviv,cash,0
2,46,2,7,4.0,8,172,15,255,7,5,online,ramallah,cash,0
4,102,26,6,3.9,73,483,67,495,17,4,food,jerusalem,cash,0
1,40,19,18,3.1,26,177,14,485,9,2,food,nablus,cash,0
2,2,15,6,0.0,0,482,0,19,10,3,package,haifa,cash,0
0,86,43,2,4.5,2,720,0,84,22,2,food,bethlehem,cash,0
1,17,25,8,3.9,19,140,8,56,18,2,package,haifa,cash,0
2,119,20,0,4.9,45,584,57,258,11,6,package,ramallah,cash,1
0,123,34,10,5.0,69,824,24,206,19,0,food,nablus,cash,1
1,176,35,6,3.3,1,885,33,343,11,1,online,ramallah,cash,0
1,19,17,17,4.1,22,102,58,7,19,3,food,tel aviv,cash,0
0,155,30,4,3.9,16,47,15,575,20,3,online,jerusalem,cash,1
2,38,36,14,4.5,17,589,25,488,14,5,food,tel aviv,cash,0
2,161,23,10,4.0,9,618,56,85,17,4,online,jerusalem,cash,0
4,117,19,3,4.6,39,187,38,574,17,6,food,ramallah,cash,0
1,33,22,2,3.8,34,307,60,460,12,3,online,ramallah,cash,1
1,66,19,6,4.3,25,644,43,311,22,1,online,ramallah,cash,0
0,96,23,15,4.4,51,228,66,44,12,4,online,ramallah,cash,0
1,75,8,9,2.8,53,51,3,51,7,5,food,haifa,cash,0
1,90,30,7,4.2,16,391,17,128,20,5,online,jerusalem,cash,0
1,153,14,1,4.8,10,735,34,60,20,6,food,tel aviv,cash,0
2,29,29,5,3.6,25,503,42,431,14,0,food,ramallah,cash,0
0,68,8,7,4.3,42,625,67,279,9,4,food,nablus,cash,1
2,165,20,13,4.7,61,84,45,255,14,6,food,tel aviv,cash,0
2,41,19,14,2.6,15,412,41,10,20,6,food,tel aviv,cash,0
1,9,45,1,3.2,13,860,39,308,7,4,food,bethlehem,cash,0
2,66,42,1,4.1,36,180,31,127,17,2,food,nablus,cash,0
2,110,28,11,4.9,34,201,39,236,8,5,online,tel aviv,cash,0
3,54,42,18,3.8,50,705,44,178,15,2,online,jerusalem,cash,0
0,130,6,7,4.5,61,644,26,51,13,1,package,ramallah,cash,1
2,45,9,9,4.5,16,22,68,383,10,6,package,haifa,cash,0
3,88,2,10,4.8,51,135,41,98,14,1,food,jerusalem,cash,0
0,83,34,15,4.4,75,273,6,279,18,2,online,jerusalem,cash,0
1,20,37,5,3.8,11,238,65,36,16,0,package,ramallah,cash,0
2,88,1,11,4.0,28,746,39,260,14,6,online,jerusalem,cash,0
3,85,44,15,3.2,40,401,55,236,22,0,online,nablus,cash,0
0,110,7,13,5.0,9,687,68,373,14,0,package,ramallah,cash,0
3,0,29,13,3.8,2,321,49,512,11,0,food,haifa,cash,0
2,78,12,6,4.3,54,24,64,43,21,0,online,ramallah,cash,0
2,106,6,1,5.0,76,537,64,570,9,2,food,jerusalem,cash,1
1,29,24,7,4.8,7,417,65,484,19,5,food,haifa,cash,0
1,152,2,11,2.8,75,776,68,164,18,3,food,bethlehem,cash,0
0,39,45,15,0.0,0,741,70,114,7,3,online,jerusalem,cash,0
0,53,22,13,5.0,29,528,28,29,13,3,package,tel aviv,cash,0
1,153,37,18,4.1,32,561,26,421,21,4,food,ramallah,cash,0
1,144,2,13,4.9,65,740,53,460,22,2,package,ramallah,cash,1
0,77,22,13,4.5,77,212,38,254,9,3,package,jerusalem,cash,0
2,150,9,0,3.2,17,357,67,354,21,1,online,jerusalem,cash,0
0,61,1,6,3.7,63,606,20,425,22,3,food,ramallah,cash,1
2,26,9,8,2.9,8,383,37,345,11,0,online,ramallah,cash,0
1,9,42,18,4.0,8,507,51,469,8,4,package,haifa,cash,0
0,100,13,0,3.6,36,254,67,225,19,0,food,haifa,cash,0
1,57,20,5,5.0,39,503,35,108,9,2,food,jerusalem,cash,0
1,99,9,16,3.6,24,367,12,534,20,6,package,haifa,cash,0
0,115,20,12,4.5,21,229,36,39,17,1,food,tel aviv,cash,0
1,20,42,11,3.7,23,44,33,104,12,2,package,jerusalem,cash,0
0,105,25,13,4.8,69,222,16,499,17,0,online,jerusalem,cash,0
1,142,24,6,3.1,41,143,60,400,8,4,package,ramallah,cash,0
2,37,10,8,3.8,9,402,24,72,11,0,package,haifa,cash,0
3,93,2,7,5.0,14,545,4,156,9,2,food,ramallah,cash,0
2,31,38,7,4.0,26,270,58,94,10,2,online,bethlehem,cash,0
3,80,24,4,4.2,62,419,70,216,11,5,food,bethlehem,cash,0
1,23,12,2,5.0,3,575,13,319,9,2,food,haifa,cash,1
1,80,40,3,3.3,75,684,0,317,14,1,food,nablus,cash,0
2,146,17,1,3.8,49,837,64,469,20,0,online,haifa,cash,0
0,90,24,8,4.5,16,782,19,468,10,2,food,tel aviv,cash,1
0,68,1,7,4.0,57,594,67,460,8,3,online,haifa,cash,1
0,58,25,9,4.9,51,307,9,4,10,5,food,bethlehem,cash,0
3,115,22,7,5.0,71,406,30,89,20,6,food,tel aviv,cash,0
2,85,18,13,4.5,21,329,28,405,19,5,food,jerusalem,cash,1
1,74,33,12,4.6,38,650,66,278,15,3,food,jerusalem,cash,0
3,27,1,1,3.2,29,817,59,4,14,3,package,jerusalem,cash,0
2,146,19,6,4.1,4,75,56,109,22,2,package,tel aviv,cash,0
0,6,10,2,3.6,4,88,45,342,15,4,food,jerusalem,cash,0
0,59,42,16,5.0,52,383,20,234,14,1,package,haifa,cash,0
0,54,14,11,0.0,0,897,7,318,7,6,package,nablus,cash,0
4,54,24,3,3.8,39,489,58,241,19,2,package,nablus,cash,0
0,109,44,4,4.3,63,200,44,538,16,6,food,bethlehem,cash,0
1,122,42,12,4.0,11,267,10,247,11,6,online,tel aviv,cash,0
1,8,27,0,3.0,8,234,40,473,19,3,food,ramallah,cash,0
2,86,1,12,3.6,75,570,24,379,19,1,online,jerusalem,cash,0
0,151,34,14,3.9,37,335,46,497,13,6,package,ramallah,cash,1
2,169,8,15,3.6,12,741,69,404,14,2,online,nablus,cash,0
0,166,3,10,4.2,22,49,10,113,11,4,package,haifa,cash,0
1,106,4,18,4.5,71,264,32,526,20,0,food,haifa,cash,1
2,142,32,4,3.8,24,384,6,574,8,5,food,jerusalem,cash,0
1,15,16,8,3.4,15,692,59,250,13,0,food,tel aviv,cash,0
4,155,8,4,3.0,67,21,52,218,20,0,package,haifa,cash,0
2,16,40,7,3.1,4,194,52,268,22,3,package,jerusalem,cash,0
0,48,20,18,3.8,29,249,18,230,20,4,online,tel aviv,cash,0
2,45,21,4,3.9,34,152,51,465,14,5,online,bethlehem,cash,0
0,149,16,18,5.0,21,629,53,263,14,3,package,bethlehem,cash,1
1,180,34,13,4.2,14,76,39,227,20,6,food,nablus,cash,0
1,82,35,15,4.0,42,691,7,397,23,0,package,jerusalem,cash,0
1,13,10,11,4.1,4,16,34,399,22,4,package,bethlehem,cash,0
0,101,25,0,4.1,24,548,0,179,20,1,food,jerusalem,cash,1
0,58,29,18,4.5,45,500,40,354,22,3,online,bethlehem,cash,1
0,174,5,2,5.0,27,466,1,223,21,2,package,nablus,cash,1
0,118,27,3,4.3,46,568,37,164,19,5,food,haifa,cash,1
2,101,15,1,4.1,65,170,32,572,8,2,food,bethlehem,cash,1
1,120,43,16,3.5,10,175,56,235,10,0,food,tel aviv,cash,0
0,47,0,15,2.9,4,563,37,141,18,1,package,bethlehem,cash,0
2,41,31,13,2.9,13,644,50,334,20,5,online,jerusalem,cash,0
3,4,1,11,0.0,0,525,14,310,9,5,package,haifa,cash,0
0,44,13,1,4.6,26,132,30,329,11,3,online,tel aviv,cash,1
3,69,43,4,4.1,35,202,58,338,13,5,food,nablus,cash,0
3,143,1,3,4.5,50,803,54,394,11,6,package,bethlehem,cash,0
0,63,13,0,4.8,35,258,8,19,16,0,online,nablus,cash,1
0,7,43,17,3.4,12,102,42,97,21,0,package,haifa,cash,0
0,177,10,16,3.5,16,302,12,121,20,6,food,bethlehem,cash,0
0,146,45,13,5.0,24,725,42,381,20,4,food,nablus,cash,1
1,141,3,10,5.0,70,197,58,455,11,5,online,tel aviv,cash,0
0,78,31,12,4.2,43,610,46,47,8,5,package,haifa,cash,0
2,83,20,16,3.2,23,474,57,556,12,6,food,haifa,cash,0
1,113,17,17,5.0,30,367,68,519,14,0,package,jerusalem,cash,1
1,79,8,5,4.4,28,376,42,302,20,0,food,bethlehem,cash,0
1,90,36,13,3.3,56,873,11,109,8,2,online,tel aviv,cash,0
1,78,21,14,4.2,18,452,32,332,14,0,online,bethlehem,cash,0
1,145,22,16,4.5,4,356,21,185,7,4,food,ramallah,cash,0
3,96,3,0,4.0,25,278,58,443,23,4,food,ramallah,cash,0
1,147,33,18,5.0,29,507,35,399,23,5,food,nablus,cash,0
0,152,8,14,4.5,42,712,50,49,22,4,online,tel aviv,cash,0
3,138,33,11,3.3,18,574,65,406,22,5,food,bethlehem,cash,0
0,119,25,7,4.3,72,8,0,481,14,4,online,haifa,cash,1
2,70,20,14,4.5,32,112,5,462,16,6,online,bethlehem,cash,0
2,163,21,9,4.0,38,787,57,363,11,3,online,ramallah,cash,0
1,66,15,10,4.3,65,337,6,473,7,6,online,ramallah,cash,0
0,129,14,15,5.0,70,73,48,488,17,3,package,bethlehem,cash,0
4,177,13,1,4.9,12,476,49,96,8,3,package,nablus,cash,0
1,160,0,15,3.1,27,397,20,152,7,5,package,nablus,cash,0
1,104,37,18,5.0,16,784,5,191,14,1,package,jerusalem,cash,0
0,40,29,7,3.6,42,727,42,121,17,1,online,ramallah,cash,0
0,35,8,7,4.4,31,627,42,34,8,1,food,haifa,cash,0
0,115,2,4,4.7,52,116,60,257,18,5,package,haifa,cash,1
0,70,30,12,4.8,20,678,11,151,18,4,package,haifa,cash,0
0,103,6,4,5.0,19,554,30,27,7,3,package,haifa,cash,1
1,171,0,8,4.6,41,340,6,129,18,1,package,ramallah,cash,0
2,127,31,15,3.8,77,821,39,221,20,0,online,haifa,cash,0
2,153,3,8,5.0,52,710,31,409,13,4,package,ramallah,cash,0
0,175,11,4,4.6,56,383,43,23,7,1,package,bethlehem,cash,1
4,118,1,2,4.5,13,598,26,258,20,5,online,jerusalem,cash,0
2,29,24,5,3.9,12,702,30,236,22,1,package,ramallah,cash,0
0,96,41,4,4.5,43,163,22,427,12,4,online,bethlehem,cash,1
